trial,x,y,time
2,578,422,19181
2,581,441,19249
2,598,472,19316
2,559,442,19382
2,573,477,19449
2,546,529,19516
2,588,557,19582
2,629,559,19649
2,491,539,19715
2,441,531,19782
2,377,513,19849
2,367,512,19915
2,289,468,19982
2,288,493,20049
2,236,451,20115
2,252,461,20182
2,275,481,20248
2,307,520,20316
2,344,527,20382
2,429,527,20449
2,428,471,20515
2,500,447,20582
2,591,419,20649
2,615,451,20715
2,600,479,20782
2,635,485,20849
2,648,476,20916
2,630,508,20982
2,596,483,21049
2,602,474,21116
2,703,519,21182
2,760,496,21248
2,790,499,21315
2,796,541,21382
2,835,561,21449
2,769,535,21516
2,781,496,21582
2,808,470,21649
2,787,496,21716
2,753,458,21782
2,712,441,21849
2,680,458,21916
2,623,412,21982
2,533,386,22049
2,452,381,22116
2,413,346,22182
2,499,349,22249
2,494,356,22316
2,512,351,22382
2,617,369,22449
2,692,309,22516
2,679,302,22582
2,668,254,22648
2,668,216,22716
2,656,204,22782
2,652,208,22849
2,606,190,22916
2,583,219,22982
2,602,189,23044
2,612,264,23110
2,725,259,23185
2,730,304,23252
2,735,316,23326
2,670,404,23401
2,760,432,23470
2,818,507,23542
3,585,56,0
3,632,109,75
3,1050,545,146
3,1417,784,224
3,1382,857,299
3,1399,804,374
3,1099,753,449
3,891,558,525
3,575,327,601
3,465,160,676
3,499,173,749
3,1016,526,823
3,761,421,899
3,806,471,974
3,700,545,1049
3,1134,757,1124
3,1026,717,1199
3,1325,658,1274
3,810,350,1350
3,676,167,1424
3,422,-179,1499
3,170,-428,1574
3,210,-244,1649
3,255,-7,1724
3,337,186,1800
3,373,422,1875
3,509,540,1949
3,559,645,2024
3,559,722,2099
3,604,998,2175
3,550,1059,2249
3,326,950,2324
3,328,879,2399
3,537,848,2474
3,729,608,2550
3,854,426,2625
3,922,282,2699
3,990,417,2775
3,1043,126,2850
3,1194,238,2925
3,1304,363,2999
3,1294,457,3075
3,1416,469,3149
3,1485,335,3225
3,1562,253,3300
3,1509,71,3374
3,1572,129,3450
3,1534,290,3525
3,1478,378,3599
3,1491,439,3675
3,1374,319,3752
3,1458,263,3827
3,1456,235,3901
3,1601,616,3977
3,1801,343,4050
3,1159,193,4126
3,1390,223,4208
4,664,99,0
4,668,124,85
4,684,124,168
4,648,117,254
4,616,118,337
4,606,135,420
4,634,114,504
4,732,110,589
4,763,92,670
4,680,116,750
4,629,116,837
4,669,58,920
4,706,22,1004
4,745,34,1095
4,729,43,1179
4,808,86,1262
4,866,125,1345
4,879,162,1429
4,940,95,1512
4,865,102,1596
4,834,77,1679
4,832,-9,1762
4,871,-132,1845
4,861,-171,1929
4,796,-159,2012
4,755,-202,2096
4,801,-206,2179
4,770,-227,2261
4,783,-236,2345
4,690,-115,2429
4,693,-76,2512
4,643,-5,2596
4,608,118,2679
4,683,235,2763
4,755,347,2845
4,803,490,2929
4,879,490,3012
4,955,536,3096
4,968,573,3179
4,1047,540,3262
4,1032,551,3345
4,1119,604,3429
4,1152,641,3512
4,1127,662,3596
4,1067,666,3679
4,1083,669,3762
4,1080,708,3845
4,946,869,3928
4,842,925,4012
4,760,983,4095
4,747,994,4179
4,710,980,4262
4,656,970,4346
4,651,835,4429
4,601,813,4512
4,636,762,4596
4,668,704,4679
4,681,585,4762
4,745,611,4845
4,808,540,4929
4,738,513,5011
4,631,468,5095
4,608,342,5179
4,538,335,5262
4,510,414,5345
4,471,490,5429
4,230,693,5512
4,243,819,5596
4,131,932,5679
4,-195,1126,5762
4,-315,1289,5845
4,-156,1145,5928
4,64,977,6012
4,257,747,6095
4,560,647,6179
4,649,606,6256
4,840,448,6335
4,975,347,6417
4,1077,358,6500
4,1175,315,6587
4,1093,268,6670
4,1156,263,6754
4,734,355,6839
4,754,405,6924
4,852,387,7014
4,954,359,7106
4,1114,308,7195
4,1239,311,7287
4,1261,317,7379
4,1153,412,7470
4,1082,451,7553
4,1049,499,7637
4,994,506,7720
4,1011,562,7804
4,961,659,7887
4,908,759,7971
4,919,789,8053
4,973,747,8137
4,932,770,8220
4,710,881,8312
4,521,905,8396
4,327,1046,8479
4,213,1041,8562
4,138,1033,8646
4,10,1091,8730
4,16,1077,8812
4,72,1078,8904
4,121,1075,8988
4,169,1053,9079
4,239,1058,9162
4,0,1072,9245
4,-263,1115,9329
4,-364,1146,9412
4,-439,1199,9495
4,-442,1187,9571
4,-429,1177,9653
4,-406,1275,9736
4,-302,1213,9820
4,-453,1256,9904
4,-455,1241,9987
4,-474,1298,10070
4,-434,1328,10152
4,-252,1221,10237
4,-161,1138,10320
4,-273,1134,10404
4,-408,1204,10487
4,-545,1274,10570
4,-384,1261,10654
4,-224,1263,10737
4,3,1213,10820
4,283,1187,10904
4,391,1153,10987
4,442,983,11070
4,492,934,11154
4,569,839,11237
4,639,798,11321
4,730,712,11404
4,784,718,11487
4,715,777,11570
4,753,749,11653
4,756,746,11737
4,794,731,11820
4,740,765,11904
4,723,761,11987
4,747,736,12071
4,776,728,12154
4,801,728,12237
4,797,725,12321
4,755,709,12404
4,786,712,12486
4,762,733,12571
4,752,676,12654
4,741,679,12737
4,647,717,12820
4,718,713,12904
4,740,707,12987
4,780,716,13071
4,734,815,13154
4,712,831,13237
4,643,934,13320
4,661,880,13404
4,637,899,13487
4,656,879,13571
4,351,954,13654
4,114,1082,13737
4,102,1123,13820
4,-89,1210,13904
4,-7,1107,13987
4,154,1064,14070
4,295,991,14154
4,485,937,14237
4,756,841,14320
4,848,801,14404
4,980,734,14487
4,956,790,14570
4,1089,755,14654
4,1082,658,14739
4,1048,577,14823
4,975,513,14905
4,916,423,14986
4,808,435,15070
4,870,354,15154
4,846,347,15239
4,769,387,15320
4,785,374,15406
4,857,380,15498
4,963,329,15589
4,1035,321,15681
4,1087,380,15773
4,1137,377,15864
4,1044,401,15951
4,1020,457,16037
4,1031,452,16128
4,1049,471,16215
4,973,507,16306
4,1029,522,16391
4,891,507,16479
4,879,509,16570
4,1000,545,16654
4,1054,520,16737
4,1147,516,16821
4,1021,615,16904
4,846,702,16987
4,673,705,17070
4,650,762,17153
4,658,724,17237
4,782,764,17320
4,930,807,17404
5,783,32,0
5,819,81,91
5,829,98,178
5,838,123,271
5,786,149,363
5,748,162,454
5,729,159,546
5,728,158,638
5,740,176,730
5,762,183,821
5,727,163,913
5,738,178,1004
5,777,164,1096
5,777,125,1188
5,803,108,1279
5,838,106,1371
5,840,61,1463
5,833,33,1554
5,842,33,1646
5,830,22,1737
5,817,35,1829
5,817,70,1920
5,819,64,2013
5,827,55,2104
5,832,168,2196
5,829,276,2287
5,769,324,2379
5,767,391,2470
5,768,445,2563
5,779,416,2650
5,896,419,2738
5,1018,421,2827
5,1076,469,2917
5,1138,433,3014
5,1156,403,3104
5,1184,398,3198
6,713,121,0
6,703,129,97
6,693,126,191
6,667,94,294
6,691,99,395
6,691,109,502
6,691,134,601
6,764,119,699
6,826,110,799
6,886,94,900
6,871,181,999
6,875,289,1099
6,857,362,1199
6,881,376,1298
6,910,339,1399
6,920,346,1499
6,934,360,1600
6,895,344,1699
6,856,308,1799
6,814,292,1900
6,819,245,1999
6,891,220,2099
6,1015,226,2200
6,1109,224,2300
6,1193,213,2399
6,1229,263,2499
6,1295,296,2599
6,1314,325,2700
6,1288,283,2800
6,1275,255,2899
6,1215,244,2999
6,1166,214,3099
6,1067,217,3199
6,919,232,3299
6,811,282,3399
6,742,293,3491
6,750,310,3591
6,689,309,3690
6,643,366,3791
6,630,398,3891
6,558,452,3991
6,519,471,4091
6,484,500,4192
6,474,519,4291
6,464,574,4391
6,466,606,4491
6,454,620,4591
6,485,607,4683
6,514,585,4783
6,536,553,4883
6,556,543,4983
6,586,534,5082
6,611,531,5183
6,629,564,5283
6,628,560,5383
6,612,553,5483
6,605,577,5583
6,572,582,5683
6,566,584,5783
6,389,619,5883
6,405,688,5983
6,391,736,6083
6,400,781,6183
6,412,768,6283
6,413,775,6383
6,392,779,6483
6,427,756,6583
6,495,678,6683
6,575,592,6782
6,669,507,6883
6,751,426,6982
6,846,333,7083
6,940,257,7183
6,982,189,7283
6,1057,126,7383
6,1096,58,7483
6,1114,29,7583
6,1143,27,7683
6,1134,30,7783
6,1122,50,7883
6,1098,28,7983
6,1056,22,8083
6,1013,62,8183
6,961,97,8283
6,956,113,8383
6,912,133,8483
6,888,158,8583
6,842,177,8683
6,834,176,8783
6,862,223,8883
6,863,212,8983
6,857,212,9083
6,825,216,9183
6,824,198,9283
6,817,167,9383
6,770,168,9483
6,780,117,9583
6,823,90,9683
6,863,64,9783
6,845,52,9883
6,844,49,9983
6,853,53,10083
6,910,59,10183
6,914,19,10283
6,905,-11,10374
6,904,0,10475
6,945,9,10566
6,944,35,10666
6,935,55,10766
6,901,53,10866
6,902,54,10966
6,901,42,11066
6,908,28,11166
6,959,14,11266
6,928,5,11366
6,957,47,11466
6,991,53,11566
6,970,47,11666
6,1023,55,11766
6,946,20,11866
6,916,24,11966
6,985,48,12066
6,1023,85,12165
6,1000,86,12266
6,996,82,12367
6,972,69,12466
6,985,81,12566
6,980,106,12666
6,978,85,12766
6,964,68,12866
6,934,71,12966
6,913,91,13066
6,905,100,13158
6,926,92,13258
6,948,98,13358
6,976,53,13458
6,900,97,13558
6,859,173,13658
6,844,234,13749
6,845,310,13841
6,836,360,13941
6,836,409,14041
6,809,431,14141
6,742,468,14241
6,764,472,14341
6,785,474,14441
6,788,453,14541
6,785,439,14641
6,783,447,14741
6,764,435,14841
6,747,399,14941
6,752,400,15041
6,858,340,15141
6,944,355,15241
6,1060,389,15341
6,1112,363,15441
6,1158,375,15541
6,1180,363,15641
6,1187,407,15741
6,1249,433,15832
6,1296,451,15925
6,1312,455,16024
6,1314,427,16124
6,1324,427,16225
6,1322,415,16324
6,1318,408,16424
6,1280,430,16523
6,1238,438,16616
6,1238,448,16716
6,1209,462,16816
6,1083,450,16916
6,990,460,17015
6,892,486,17116
6,852,471,17216
6,780,470,17316
6,777,477,17416
6,784,492,17516
6,781,495,17616
6,748,496,17716
6,723,498,17816
6,708,500,17916
6,709,489,18015
6,716,483,18107
6,729,481,18208
6,698,508,18307
6,687,508,18407
6,673,503,18508
6,709,498,18600
6,728,466,18700
6,714,425,18800
6,697,435,18899
6,739,437,18991
6,767,449,19091
6,784,456,19191
6,777,451,19283
6,812,489,19383
6,790,473,19483
6,779,504,19583
6,815,449,19683
6,821,414,19783
6,841,393,19883
6,821,390,19983
6,798,383,20083
6,751,382,20182
6,770,373,20283
6,758,387,20383
6,738,395,20483
6,743,382,20583
6,733,406,20683
6,717,403,20783
6,695,420,20883
6,690,448,20983
6,708,448,21083
6,705,440,21183
6,643,467,21283
6,668,468,21383
6,683,459,21483
6,702,444,21583
6,707,454,21683
6,719,486,21783
6,690,500,21882
6,729,495,21974
6,753,504,22066
6,790,433,22166
6,808,472,22258
6,798,476,22357
6,850,473,22449
6,837,457,22549
6,811,469,22649
6,807,460,22749
6,793,464,22841
6,811,462,22941
6,798,446,23042
6,782,455,23141
6,755,469,23241
6,754,460,23341
6,711,484,23441
6,677,513,23541
6,687,536,23641
6,707,529,23741
6,718,531,23841
6,712,528,23941
6,707,485,24041
6,724,495,24141
6,696,500,24241
