Subject,Trial,Condition,MsgType,TrgtPos,Time,AOI
rita_12-02-2025-1,0,complex,shape,2,42443,trgt
rita_12-02-2025-1,0,complex,shape,2,42485,available_msgs
rita_12-02-2025-1,0,complex,shape,2,42526,available_msgs
rita_12-02-2025-1,0,complex,shape,2,42568,dist
rita_12-02-2025-1,0,complex,shape,2,42608,dist
rita_12-02-2025-1,0,complex,shape,2,42647,dist
rita_12-02-2025-1,0,complex,shape,2,42686,trgt
rita_12-02-2025-1,0,complex,shape,2,42728,trgt
rita_12-02-2025-1,0,complex,shape,2,42769,trgt
rita_12-02-2025-1,0,complex,shape,2,42806,trgt
rita_12-02-2025-1,0,complex,shape,2,42849,trgt
rita_12-02-2025-1,0,complex,shape,2,42888,trgt
rita_12-02-2025-1,0,complex,shape,2,42935,trgt
rita_12-02-2025-1,0,complex,shape,2,42981,trgt
rita_12-02-2025-1,1,unambiguous,shape,0,31716,non_aoi
rita_12-02-2025-1,1,unambiguous,shape,0,31759,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,31805,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,31853,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,31905,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,31951,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,31997,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32038,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32080,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32126,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32172,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32218,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32263,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32310,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32355,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32401,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32447,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32493,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32538,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32581,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32623,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32667,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32714,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32759,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32805,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32851,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32893,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32935,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,32975,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33022,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33063,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33104,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33147,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33188,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33234,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33275,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33317,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33359,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33400,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33442,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33484,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33525,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33567,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33609,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33651,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33692,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33734,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33775,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33817,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33863,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33909,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,33950,dist
rita_12-02-2025-1,1,unambiguous,shape,0,33992,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34033,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34077,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34122,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34163,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34205,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34246,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34288,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34329,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34371,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34414,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34455,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34497,dist
rita_12-02-2025-1,1,unambiguous,shape,0,34542,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,34588,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,34634,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,34676,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,34718,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,34763,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,34805,non_aoi
rita_12-02-2025-1,1,unambiguous,shape,0,34846,comp
rita_12-02-2025-1,1,unambiguous,shape,0,34892,comp
rita_12-02-2025-1,1,unambiguous,shape,0,34934,comp
rita_12-02-2025-1,1,unambiguous,shape,0,34976,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35017,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35066,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35109,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35151,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35192,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35234,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35276,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35317,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35358,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35401,comp
rita_12-02-2025-1,1,unambiguous,shape,0,35443,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35485,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35526,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35567,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35609,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35650,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35693,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35734,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35776,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35817,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35859,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35900,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35942,dist
rita_12-02-2025-1,1,unambiguous,shape,0,35984,dist
rita_12-02-2025-1,1,unambiguous,shape,0,36026,dist
rita_12-02-2025-1,1,unambiguous,shape,0,36067,dist
rita_12-02-2025-1,1,unambiguous,shape,0,36114,dist
rita_12-02-2025-1,1,unambiguous,shape,0,36155,dist
rita_12-02-2025-1,1,unambiguous,shape,0,36196,dist
rita_12-02-2025-1,1,unambiguous,shape,0,36238,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36285,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36326,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36367,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36409,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36451,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36497,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36538,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36584,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36630,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36672,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36714,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36759,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36805,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36846,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36888,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,36930,dist
rita_12-02-2025-1,1,unambiguous,shape,0,36976,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37017,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37059,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37101,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37147,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37192,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37234,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37276,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37317,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37360,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37401,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37442,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37484,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37526,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37567,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37609,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37650,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37692,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37739,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37784,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37826,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37867,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37909,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,37950,dist
rita_12-02-2025-1,1,unambiguous,shape,0,37992,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38034,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38076,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38117,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38159,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38201,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38242,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38284,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38326,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38371,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38414,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38459,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38501,available_msgs
rita_12-02-2025-1,1,unambiguous,shape,0,38546,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38588,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38634,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38684,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38730,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38776,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38817,dist
rita_12-02-2025-1,1,unambiguous,shape,0,38863,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,38909,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,38955,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39001,dist
rita_12-02-2025-1,1,unambiguous,shape,0,39047,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39097,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39145,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39187,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39231,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39278,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39323,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39367,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39415,sent_msg
rita_12-02-2025-1,1,unambiguous,shape,0,39458,non_aoi
rita_12-02-2025-1,1,unambiguous,shape,0,39502,trgt
rita_12-02-2025-1,1,unambiguous,shape,0,39553,trgt
rita_12-02-2025-1,1,unambiguous,shape,0,39601,trgt
rita_12-02-2025-1,1,unambiguous,shape,0,39647,trgt
rita_12-02-2025-1,1,unambiguous,shape,0,39693,trgt
rita_12-02-2025-1,2,simple,color,1,31716,sent_msg
rita_12-02-2025-1,2,simple,color,1,31764,sent_msg
rita_12-02-2025-1,2,simple,color,1,31818,sent_msg
rita_12-02-2025-1,2,simple,color,1,31864,sent_msg
rita_12-02-2025-1,2,simple,color,1,31914,sent_msg
rita_12-02-2025-1,2,simple,color,1,31964,non_aoi
rita_12-02-2025-1,2,simple,color,1,32013,non_aoi
rita_12-02-2025-1,2,simple,color,1,32060,non_aoi
rita_12-02-2025-1,2,simple,color,1,32105,non_aoi
rita_12-02-2025-1,2,simple,color,1,32156,non_aoi
rita_12-02-2025-1,2,simple,color,1,32206,non_aoi
rita_12-02-2025-1,2,simple,color,1,32251,non_aoi
rita_12-02-2025-1,2,simple,color,1,32297,non_aoi
rita_12-02-2025-1,2,simple,color,1,32347,non_aoi
rita_12-02-2025-1,2,simple,color,1,32397,dist
rita_12-02-2025-1,2,simple,color,1,32443,non_aoi
rita_12-02-2025-1,2,simple,color,1,32488,sent_msg
rita_12-02-2025-1,2,simple,color,1,32534,sent_msg
rita_12-02-2025-1,2,simple,color,1,32580,available_msgs
rita_12-02-2025-1,2,simple,color,1,32626,available_msgs
rita_12-02-2025-1,2,simple,color,1,32676,comp
rita_12-02-2025-1,2,simple,color,1,32726,comp
rita_12-02-2025-1,2,simple,color,1,32777,comp
rita_12-02-2025-1,2,simple,color,1,32826,non_aoi
rita_12-02-2025-1,2,simple,color,1,32872,non_aoi
rita_12-02-2025-1,2,simple,color,1,32918,non_aoi
rita_12-02-2025-1,2,simple,color,1,32964,sent_msg
rita_12-02-2025-1,2,simple,color,1,33009,non_aoi
rita_12-02-2025-1,2,simple,color,1,33056,non_aoi
rita_12-02-2025-1,2,simple,color,1,33106,non_aoi
rita_12-02-2025-1,2,simple,color,1,33156,non_aoi
rita_12-02-2025-1,2,simple,color,1,33205,non_aoi
rita_12-02-2025-1,2,simple,color,1,33251,non_aoi
rita_12-02-2025-1,2,simple,color,1,33297,non_aoi
rita_12-02-2025-1,2,simple,color,1,33343,non_aoi
rita_12-02-2025-1,2,simple,color,1,33389,non_aoi
rita_12-02-2025-1,2,simple,color,1,33439,non_aoi
rita_12-02-2025-1,2,simple,color,1,33489,non_aoi
rita_12-02-2025-1,2,simple,color,1,33534,non_aoi
rita_12-02-2025-1,2,simple,color,1,33580,non_aoi
rita_12-02-2025-1,2,simple,color,1,33627,non_aoi
rita_12-02-2025-1,2,simple,color,1,33677,non_aoi
rita_12-02-2025-1,2,simple,color,1,33726,non_aoi
rita_12-02-2025-1,2,simple,color,1,33772,non_aoi
rita_12-02-2025-1,2,simple,color,1,33822,non_aoi
rita_12-02-2025-1,2,simple,color,1,33872,non_aoi
rita_12-02-2025-1,2,simple,color,1,33922,non_aoi
rita_12-02-2025-1,2,simple,color,1,33972,non_aoi
rita_12-02-2025-1,2,simple,color,1,34023,non_aoi
rita_12-02-2025-1,2,simple,color,1,34076,non_aoi
rita_12-02-2025-1,2,simple,color,1,34126,non_aoi
rita_12-02-2025-1,2,simple,color,1,34177,non_aoi
rita_12-02-2025-1,2,simple,color,1,34227,non_aoi
rita_12-02-2025-1,2,simple,color,1,34276,non_aoi
rita_12-02-2025-1,2,simple,color,1,34326,non_aoi
rita_12-02-2025-1,2,simple,color,1,34377,non_aoi
rita_12-02-2025-1,2,simple,color,1,34426,sent_msg
rita_12-02-2025-1,2,simple,color,1,34476,non_aoi
rita_12-02-2025-1,2,simple,color,1,34526,non_aoi
rita_12-02-2025-1,2,simple,color,1,34577,non_aoi
rita_12-02-2025-1,2,simple,color,1,34627,non_aoi
rita_12-02-2025-1,2,simple,color,1,34677,non_aoi
rita_12-02-2025-1,2,simple,color,1,34726,non_aoi
rita_12-02-2025-1,2,simple,color,1,34776,non_aoi
rita_12-02-2025-1,2,simple,color,1,34822,non_aoi
rita_12-02-2025-1,2,simple,color,1,34868,non_aoi
rita_12-02-2025-1,2,simple,color,1,34914,non_aoi
rita_12-02-2025-1,2,simple,color,1,34963,non_aoi
rita_12-02-2025-1,2,simple,color,1,35010,non_aoi
rita_12-02-2025-1,2,simple,color,1,35056,non_aoi
rita_12-02-2025-1,2,simple,color,1,35101,sent_msg
rita_12-02-2025-1,2,simple,color,1,35151,non_aoi
rita_12-02-2025-1,2,simple,color,1,35197,non_aoi
rita_12-02-2025-1,2,simple,color,1,35243,non_aoi
rita_12-02-2025-1,2,simple,color,1,35289,non_aoi
rita_12-02-2025-1,2,simple,color,1,35339,non_aoi
rita_12-02-2025-1,2,simple,color,1,35389,non_aoi
rita_12-02-2025-1,2,simple,color,1,35439,non_aoi
rita_12-02-2025-1,2,simple,color,1,35485,non_aoi
rita_12-02-2025-1,2,simple,color,1,35535,non_aoi
rita_12-02-2025-1,2,simple,color,1,35580,sent_msg
rita_12-02-2025-1,2,simple,color,1,35630,sent_msg
rita_12-02-2025-1,2,simple,color,1,35681,non_aoi
rita_12-02-2025-1,2,simple,color,1,35731,sent_msg
rita_12-02-2025-1,2,simple,color,1,35781,sent_msg
rita_12-02-2025-1,2,simple,color,1,35831,non_aoi
rita_12-02-2025-1,2,simple,color,1,35881,non_aoi
rita_12-02-2025-1,2,simple,color,1,35931,non_aoi
rita_12-02-2025-1,2,simple,color,1,35981,non_aoi
rita_12-02-2025-1,2,simple,color,1,36032,non_aoi
rita_12-02-2025-1,2,simple,color,1,36080,non_aoi
rita_12-02-2025-1,2,simple,color,1,36130,non_aoi
rita_12-02-2025-1,2,simple,color,1,36185,non_aoi
rita_12-02-2025-1,2,simple,color,1,36235,non_aoi
rita_12-02-2025-1,2,simple,color,1,36285,non_aoi
rita_12-02-2025-1,2,simple,color,1,36334,non_aoi
rita_12-02-2025-1,2,simple,color,1,36381,non_aoi
rita_12-02-2025-1,2,simple,color,1,36426,non_aoi
rita_12-02-2025-1,2,simple,color,1,36476,non_aoi
rita_12-02-2025-1,2,simple,color,1,36526,non_aoi
rita_12-02-2025-1,2,simple,color,1,36577,sent_msg
rita_12-02-2025-1,2,simple,color,1,36626,non_aoi
rita_12-02-2025-1,2,simple,color,1,36676,non_aoi
rita_12-02-2025-1,2,simple,color,1,36726,sent_msg
rita_12-02-2025-1,2,simple,color,1,36776,trgt
rita_12-02-2025-1,2,simple,color,1,36827,trgt
rita_12-02-2025-1,2,simple,color,1,36876,trgt
rita_12-02-2025-1,2,simple,color,1,36926,trgt
rita_12-02-2025-1,2,simple,color,1,36977,non_aoi
rita_12-02-2025-1,2,simple,color,1,37026,dist
rita_12-02-2025-1,2,simple,color,1,37072,dist
rita_12-02-2025-1,2,simple,color,1,37123,sent_msg
rita_12-02-2025-1,2,simple,color,1,37172,trgt
rita_12-02-2025-1,2,simple,color,1,37223,non_aoi
rita_12-02-2025-1,2,simple,color,1,37273,non_aoi
rita_12-02-2025-1,2,simple,color,1,37321,non_aoi
rita_12-02-2025-1,2,simple,color,1,37368,non_aoi
rita_12-02-2025-1,2,simple,color,1,37414,non_aoi
rita_12-02-2025-1,2,simple,color,1,37460,sent_msg
rita_12-02-2025-1,2,simple,color,1,37506,non_aoi
rita_12-02-2025-1,2,simple,color,1,37553,sent_msg
rita_12-02-2025-1,2,simple,color,1,37599,sent_msg
rita_12-02-2025-1,2,simple,color,1,37646,sent_msg
rita_12-02-2025-1,2,simple,color,1,37697,trgt
rita_12-02-2025-1,2,simple,color,1,37749,trgt
rita_12-02-2025-1,2,simple,color,1,37796,trgt
rita_12-02-2025-1,2,simple,color,1,37841,dist
rita_12-02-2025-1,2,simple,color,1,37889,dist
rita_12-02-2025-1,2,simple,color,1,37940,dist
rita_12-02-2025-1,2,simple,color,1,37990,trgt
rita_12-02-2025-1,2,simple,color,1,38037,trgt
rita_12-02-2025-1,2,simple,color,1,38083,sent_msg
rita_12-02-2025-1,2,simple,color,1,38136,trgt
rita_12-02-2025-1,2,simple,color,1,38191,trgt
rita_12-02-2025-1,2,simple,color,1,38238,trgt
rita_12-02-2025-1,2,simple,color,1,38289,trgt
rita_12-02-2025-1,2,simple,color,1,38340,trgt
rita_12-02-2025-1,2,simple,color,1,38394,trgt
rita_12-02-2025-1,2,simple,color,1,38449,trgt
rita_12-02-2025-1,2,simple,color,1,38499,trgt
rita_12-02-2025-1,2,simple,color,1,38550,trgt
rita_12-02-2025-1,2,simple,color,1,38602,trgt
rita_12-02-2025-1,3,complex,color,0,31716,sent_msg
rita_12-02-2025-1,3,complex,color,0,31772,sent_msg
rita_12-02-2025-1,3,complex,color,0,31826,sent_msg
rita_12-02-2025-1,3,complex,color,0,31881,non_aoi
rita_12-02-2025-1,3,complex,color,0,31931,non_aoi
rita_12-02-2025-1,3,complex,color,0,31985,non_aoi
rita_12-02-2025-1,3,complex,color,0,32039,non_aoi
rita_12-02-2025-1,3,complex,color,0,32093,non_aoi
rita_12-02-2025-1,3,complex,color,0,32146,non_aoi
rita_12-02-2025-1,3,complex,color,0,32201,non_aoi
rita_12-02-2025-1,3,complex,color,0,32255,non_aoi
rita_12-02-2025-1,3,complex,color,0,32310,sent_msg
rita_12-02-2025-1,3,complex,color,0,32368,sent_msg
rita_12-02-2025-1,3,complex,color,0,32424,sent_msg
rita_12-02-2025-1,3,complex,color,0,32482,sent_msg
rita_12-02-2025-1,3,complex,color,0,32536,sent_msg
rita_12-02-2025-1,3,complex,color,0,32595,sent_msg
rita_12-02-2025-1,3,complex,color,0,32651,sent_msg
rita_12-02-2025-1,3,complex,color,0,32709,sent_msg
rita_12-02-2025-1,3,complex,color,0,32761,sent_msg
rita_12-02-2025-1,3,complex,color,0,32814,sent_msg
rita_12-02-2025-1,3,complex,color,0,32872,dist
rita_12-02-2025-1,3,complex,color,0,32926,dist
rita_12-02-2025-1,3,complex,color,0,32984,dist
rita_12-02-2025-1,3,complex,color,0,33043,dist
rita_12-02-2025-1,3,complex,color,0,33101,sent_msg
rita_12-02-2025-1,3,complex,color,0,33155,dist
rita_12-02-2025-1,3,complex,color,0,33214,dist
rita_12-02-2025-1,3,complex,color,0,33268,dist
rita_12-02-2025-1,3,complex,color,0,33321,dist
rita_12-02-2025-1,3,complex,color,0,33375,dist
rita_12-02-2025-1,3,complex,color,0,33430,available_msgs
rita_12-02-2025-1,3,complex,color,0,33484,available_msgs
rita_12-02-2025-1,3,complex,color,0,33538,available_msgs
rita_12-02-2025-1,3,complex,color,0,33592,trgt
rita_12-02-2025-1,3,complex,color,0,33646,trgt
rita_12-02-2025-1,3,complex,color,0,33696,dist
rita_12-02-2025-1,3,complex,color,0,33751,dist
rita_12-02-2025-1,3,complex,color,0,33805,dist
rita_12-02-2025-1,3,complex,color,0,33859,dist
rita_12-02-2025-1,3,complex,color,0,33909,dist
rita_12-02-2025-1,3,complex,color,0,33959,dist
rita_12-02-2025-1,3,complex,color,0,34013,dist
rita_12-02-2025-1,3,complex,color,0,34063,dist
rita_12-02-2025-1,3,complex,color,0,34117,dist
rita_12-02-2025-1,3,complex,color,0,34176,available_msgs
rita_12-02-2025-1,3,complex,color,0,34261,dist
rita_12-02-2025-1,3,complex,color,0,34326,dist
rita_12-02-2025-1,3,complex,color,0,34375,dist
rita_12-02-2025-1,3,complex,color,0,34430,dist
rita_12-02-2025-1,3,complex,color,0,34480,dist
rita_12-02-2025-1,3,complex,color,0,34530,dist
rita_12-02-2025-1,3,complex,color,0,34580,dist
rita_12-02-2025-1,3,complex,color,0,34630,dist
rita_12-02-2025-1,3,complex,color,0,34681,dist
rita_12-02-2025-1,3,complex,color,0,34734,comp
rita_12-02-2025-1,3,complex,color,0,34788,comp
rita_12-02-2025-1,3,complex,color,0,34842,comp
rita_12-02-2025-1,3,complex,color,0,34897,comp
rita_12-02-2025-1,3,complex,color,0,34950,dist
rita_12-02-2025-1,3,complex,color,0,35005,dist
rita_12-02-2025-1,3,complex,color,0,35059,dist
rita_12-02-2025-1,3,complex,color,0,35113,dist
rita_12-02-2025-1,3,complex,color,0,35167,dist
rita_12-02-2025-1,3,complex,color,0,35217,dist
rita_12-02-2025-1,3,complex,color,0,35267,dist
rita_12-02-2025-1,3,complex,color,0,35317,dist
rita_12-02-2025-1,3,complex,color,0,35367,trgt
rita_12-02-2025-1,3,complex,color,0,35417,dist
rita_12-02-2025-1,3,complex,color,0,35467,dist
rita_12-02-2025-1,3,complex,color,0,35521,dist
rita_12-02-2025-1,3,complex,color,0,35572,dist
rita_12-02-2025-1,3,complex,color,0,35626,available_msgs
rita_12-02-2025-1,3,complex,color,0,35680,available_msgs
rita_12-02-2025-1,3,complex,color,0,35734,available_msgs
rita_12-02-2025-1,3,complex,color,0,35789,available_msgs
rita_12-02-2025-1,3,complex,color,0,35842,available_msgs
rita_12-02-2025-1,3,complex,color,0,35892,available_msgs
rita_12-02-2025-1,3,complex,color,0,35948,available_msgs
rita_12-02-2025-1,3,complex,color,0,36001,available_msgs
rita_12-02-2025-1,3,complex,color,0,36051,available_msgs
rita_12-02-2025-1,3,complex,color,0,36105,available_msgs
rita_12-02-2025-1,3,complex,color,0,36154,non_aoi
rita_12-02-2025-1,3,complex,color,0,36209,non_aoi
rita_12-02-2025-1,3,complex,color,0,36259,non_aoi
rita_12-02-2025-1,3,complex,color,0,36313,non_aoi
rita_12-02-2025-1,3,complex,color,0,36367,non_aoi
rita_12-02-2025-1,3,complex,color,0,36417,non_aoi
rita_12-02-2025-1,3,complex,color,0,36467,non_aoi
rita_12-02-2025-1,3,complex,color,0,36517,available_msgs
rita_12-02-2025-1,3,complex,color,0,36571,available_msgs
rita_12-02-2025-1,3,complex,color,0,36622,available_msgs
rita_12-02-2025-1,3,complex,color,0,36672,available_msgs
rita_12-02-2025-1,3,complex,color,0,36721,available_msgs
rita_12-02-2025-1,3,complex,color,0,36771,available_msgs
rita_12-02-2025-1,3,complex,color,0,36825,available_msgs
rita_12-02-2025-1,3,complex,color,0,36876,available_msgs
rita_12-02-2025-1,3,complex,color,0,36926,available_msgs
rita_12-02-2025-1,3,complex,color,0,36975,available_msgs
rita_12-02-2025-1,3,complex,color,0,37026,available_msgs
rita_12-02-2025-1,3,complex,color,0,37076,available_msgs
rita_12-02-2025-1,3,complex,color,0,37129,available_msgs
rita_12-02-2025-1,3,complex,color,0,37181,available_msgs
rita_12-02-2025-1,3,complex,color,0,37234,non_aoi
rita_12-02-2025-1,3,complex,color,0,37288,available_msgs
rita_12-02-2025-1,3,complex,color,0,37338,available_msgs
rita_12-02-2025-1,3,complex,color,0,37389,dist
rita_12-02-2025-1,3,complex,color,0,37442,dist
rita_12-02-2025-1,3,complex,color,0,37496,dist
rita_12-02-2025-1,3,complex,color,0,37546,dist
rita_12-02-2025-1,3,complex,color,0,37596,sent_msg
rita_12-02-2025-1,3,complex,color,0,37646,sent_msg
rita_12-02-2025-1,3,complex,color,0,37701,sent_msg
rita_12-02-2025-1,3,complex,color,0,37755,non_aoi
rita_12-02-2025-1,3,complex,color,0,37805,non_aoi
