"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event"
"129",10,10798,10899,898.666666666667,439.166666666667,7.413,4.69489999999994,16.1666666666666,10.3333333333333,101,"fixation"
"130",10,10999,11099,826,427.833333333333,0,1.72969999999999,5.33333333333326,2.33333333333331,100,"fixation"
"132",11,100,500,989.666666666667,-193.666666666667,15.5673,33.6056,13,13,400,"fixation"
"133",11,900,1050,911.666666666667,48.6666666666667,12.8492000000001,0,-10.6666666666666,-10.3333333333333,150,"fixation"
"135",12,46,601,1025.66666666667,-172.666666666667,18.7796000000001,14.826,6.16666666666663,-11.8333333333333,555,"fixation"
"136",12,799,1099,886.666666666667,56.6666666666667,23.7215999999999,17.7912,-15,-15.1666666666667,300,"fixation"
"137",12,1400,1451,976.666666666667,428,53.8678000000001,32.123,13.5,-6.83333333333331,51,"fixation"
"138",12,1749,1949,595,509.666666666667,55.5975,6.17750000000003,20.1666666666666,15.3333333333333,200,"fixation"
"140",12,2051,2151,709.833333333333,445.666666666667,81.2959,71.659,-19.3333333333333,7.16666666666669,100,"fixation"
"141",12,2249,2401,806,356.333333333333,34.5940000000001,69.6821999999999,17,10.6666666666666,152,"fixation"
"143",12,2600,2750,746.833333333333,200,73.1416000000001,190.267,10,14.1666666666667,150,"fixation"
"144",12,2850,3250,831.5,94.6666666666667,92.9096,164.8157,-14,-9.49999999999999,400,"fixation"
"145",12,3748,3898,571.333333333333,533.333333333333,12.8491999999999,0.494199999999888,21,-2.33333333333331,150,"fixation"
"146",12,4248,4399,778,442.666666666667,0.988399999999944,4.4478,15,11.3333333333333,151,"fixation"
"148",13,1115,1265,1052,-206,2.9652,2.9652,4.33333333333337,9.83333333333334,150,"fixation"
"149",13,2065,2265,752.5,232.166666666667,9.14270000000011,9.88399999999999,16.6666666666667,12.8333333333333,200,"fixation"
"150",13,2414,2614,824,270.666666666667,1.4826,2.2239,5.66666666666663,-7.83333333333334,200,"fixation"
